50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,position,possession,possession_team,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure
,,,,,,,"[78.0, 77.0]",,,,,,,,1.0,,,,,,,,,,,,,83ce2fea-145b-4e0a-ac0a-7a71a213f5bf,1574,,"[80.0, 77.0]",7580,39,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian David Pavón,Left Wing,68,Argentina,"['448be154-4fbc-4bbc-94a0-3b4735f49610', '67c0177c-a471-4619-9512-02dbff0815a2', 'cb754e78-1815-42cc-8d04-750868b352ac']",31,,,,,,,,,,,,,,,Argentina,00:39:31.440,Carry,True
,,,,,,,"[68.0, 58.0]",,,,,,,,1.8,,,,,,,,,,,,,61a0f47b-49ba-4bd5-a889-e038a6fbfe77,1578,,"[65.0, 70.0]",7580,39,,,,,,,,,,,,,,,,,,1,Regular Play,Éver Maximiliano David Banega,Left Center Midfield,68,Argentina,"['745e634f-d5ad-43a4-a8a5-af057692d050', 'c653bc12-0824-43fe-b86d-dd50befb480e']",33,,,,,,,,,,,,,,,Argentina,00:39:33.280,Carry,
,,,,,,,"[77.0, 53.0]",,,,,,,,3.0,,,,,,,,,,,,,883a1d81-741e-4e05-a3a8-e32e8cd1b169,1581,,"[76.0, 49.0]",7580,39,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,Center Forward,68,Argentina,"['2c982f09-7930-4b4e-ac29-9ce485f9baa9', '88ae24b9-a3c2-4968-94f3-ddfaafa0b7e3', 'caf04357-150d-48c5-8d19-9779309517bf']",35,,,,,,,,,,,,,,,Argentina,00:39:35.600,Carry,True
,,,,,,,"[88.0, 78.0]",,,,,,,,1.76,,,,,,,,,,,,,a6085604-ffe4-4715-9355-98b4d05f156c,1585,,"[86.0, 77.0]",7580,39,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Iván Mercado,Right Back,68,Argentina,"['982bcc7f-7838-4bdf-a0b8-3d0315ed230e', 'e552f75a-7acb-4482-8e55-fcd77cfc69c2']",40,,,,,,,,,,,,,,,Argentina,00:39:40.080,Carry,
,,,,,,,"[87.0, 70.0]",,,,,,,,1.92,,,,,,,,,,,,,3614ec07-fe4b-4574-9526-fa33f7cb03bf,1588,,"[84.0, 65.0]",7580,39,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,Center Forward,68,Argentina,"['7fbf4f72-cc4d-478c-a961-9bcac2a98d9b', 'b40ef242-7988-4d8f-8698-f2e74aa6e572', 'b6984916-864e-4f30-b9d2-1b599e9c6f11']",42,,,,,,,,,,,,,,,Argentina,00:39:42.480,Carry,True
,,,,,,,"[102.0, 78.0]",,,,,,,,1.68,,,,,,,,,,,,,b3022eeb-edd2-43ac-82d3-4ce4bb3f8c8c,1593,,"[100.0, 78.0]",7580,39,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Iván Mercado,Right Back,68,Argentina,"['888c99a4-0c98-40e9-abe3-27e1a8c02918', 'dab3096e-40ea-41d5-8b77-a40436ddde3a', 'e1927201-9503-4291-8f62-0674da3fa054']",45,,,,,,,,,,,,,,,Argentina,00:39:45.280,Carry,True
,,,,,,,"[105.0, 75.0]",,,,,,,,4.68,,,,,,,,,,,,,770bb739-98f0-4b1c-9d7c-773fe03c2758,1596,,"[94.0, 79.0]",7580,39,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,Center Forward,68,Argentina,"['8e5338e4-c996-406d-abdf-ad59e41b497d', '92964c95-f791-4249-971b-d7aec023c66e']",47,,,,,,,,,,,,,,,Argentina,00:39:47.680,Carry,
,,,,,,,"[103.0, 5.0]",,,,,,,,1.0,,,,,,,,,,,,,87b3d2b6-2306-497c-aa2e-d510338d9f99,1605,,"[101.0, 8.0]",7580,40,,,,,,,,,,,,,,,,,,1,From Throw In,Cristian David Pavón,Left Wing,70,Argentina,"['6f0b27d8-7b5a-4eb0-9744-a17448d75a7d', '9351ea57-5b9a-41cf-bfb4-9b3b474bdcb1']",35,,,,,,,,,,,,,,,Argentina,00:40:35.440,Carry,
,,,,,,,"[107.0, 2.0]",,,,,,,,0.6,,,,,,,,,,,,,0e53f243-0175-4e03-8ee8-be62f1903362,1609,,"[106.0, 3.0]",7580,40,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolás Alejandro Tagliafico,Left Back,70,Argentina,"['460dcc69-22b1-498d-80ee-32fb22cdc4a9', '9b05cbbd-900f-4b59-a7a1-636148a850b2', 'ab1780c5-a630-4da2-a4b6-a22e79d55c34', 'c07388f7-a938-4b1b-a4ce-b5acc5dc8251']",37,,,,,,,,,,,,,,,Argentina,00:40:37.200,Carry,True
,,,,,,,"[99.0, 4.0]",,,,,,,,0.76,,,,,,,,,,,,,b6797c3e-78f6-4ccc-801c-19e8125fa143,1613,,"[100.0, 3.0]",7580,40,,,,,,,,,,,,,,,,,,1,From Throw In,Cristian David Pavón,Left Wing,70,Argentina,"['1ee147ef-e033-4f59-8239-5029370e65d2', '59057254-5b41-4689-8a56-384f88ab03d1', '5e8be0d2-b087-415a-a4e3-d536335425f8']",38,,,,,,,,,,,,,,,Argentina,00:40:38.600,Carry,True
,,,,,,,"[95.0, 15.0]",,,,,,,,0.8,,,,,,,,,,,,,f6b1c627-7196-457c-8f0b-78216bb89969,1618,,"[95.0, 13.0]",7580,40,,,,,,,,,,,,,,,,,,1,From Throw In,Éver Maximiliano David Banega,Left Center Midfield,70,Argentina,"['422aacb4-6f58-41d9-bd11-e9142797e90b', '7f3e1410-ebfc-4845-8f65-06659fe4fb15', 'f42a7154-1f13-402f-9432-3f8e2a73e809']",40,,,,,,,,,,,,,,,Argentina,00:40:40.040,Carry,True
,,,,,,,"[90.0, 38.0]",,,,,,,,1.2,,,,,,,,,,,,,6d868dd9-5b4d-4a6d-b07a-85de1ca66d74,1621,,"[89.0, 41.0]",7580,40,,,,,,,,,,,,,,,,,,1,From Throw In,Ángel Fabián Di María Hernández,Right Wing,70,Argentina,"['5600e658-1c80-45df-a09d-e6daaf168ecc', '7d9d2e2e-3b9e-4d96-999b-44032b4dc811']",42,,,,,,,,,,,,,,,Argentina,00:40:42.080,Carry,
,,,,,,,"[53.0, 33.0]",,,,,,,,0.92,,,,,,,,,,,,,56bd71a6-7ce8-409f-ad7c-0e81c2ef4106,1627,,"[51.0, 30.0]",7580,41,,,,,,,,,,,,,,,,,,1,Regular Play,Blaise Matuidi,Left Wing,71,France,"['8056d391-0be0-4dda-8a1f-5312eae867b5', 'ffd67514-0bb9-4b32-becb-c9d650f3828f']",56,,,,,,,,,,,,,,,France,00:41:56.680,Carry,
,,,,,,,"[64.0, 53.0]",,,,,,,,1.64,,,,,,,,,,,,,aa90793f-938d-4a05-bfb2-168e86cd9213,1630,,"[59.0, 51.0]",7580,41,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,Right Defensive Midfield,71,France,"['6fde491e-1913-4062-a71f-7803e348d04a', '82776af3-7160-40fd-a395-dbc1837408fb']",59,,,,,,,,,,,,,,,France,00:41:59.080,Carry,
,,,,,,,"[74.0, 63.0]",,,,,,,,3.08,,,,,,,,,,,,,0be20ddb-5101-4d7f-9426-c752359bc636,1633,,"[64.0, 64.0]",7580,42,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Pavard,Right Back,71,France,"['7548d746-1ffc-4b6f-9257-a2e714ac6fb9', '90630675-2d12-44a3-ac2d-4932da99027d']",1,,,,,,,,,,,,,,,France,00:42:01.480,Carry,
,,,,,,,"[68.0, 53.0]",,,,,,,,0.8,,,,,,,,,,,,,97d2cf10-54b6-4fc8-ac22-2ceea80c7c73,1636,,"[68.0, 54.0]",7580,42,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,Right Defensive Midfield,71,France,"['3113658b-aebc-453a-afb8-ee9cb1cf41d7', '8a87f063-8087-4b72-94bd-ba468f07f849']",5,,,,,,,,,,,,,,,France,00:42:05.680,Carry,
,,,,,,,"[58.0, 25.0]",,,,,,,,1.174,,,,,,,,,,,,,859eb557-2a40-48cd-af2e-e26d44698be3,1639,,"[57.0, 26.0]",7580,42,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,Left Center Back,71,France,"['63a7204b-811e-4392-928c-4f02c6b556ec', '69e87440-4470-4ecf-a828-73bed021a9c1']",8,,,,,,,,,,,,,,,France,00:42:08.586,Carry,
,,,,,,,"[62.0, 46.0]",,,,,,,,1.707,,,,,,,,,,,,,f3721511-cd9f-452a-968e-012f20396f04,1642,,"[61.0, 38.0]",7580,42,,,,,,,,,,,,,,,,,,1,Regular Play,"N""Golo Kanté",Left Defensive Midfield,71,France,"['abf167a7-084a-43b0-9bb4-a8dac1b65600', 'f38aebe7-65ae-4a1f-8701-b76c9abca011']",10,,,,,,,,,,,,,,,France,00:42:10.560,Carry,
,,,,,,,"[71.0, 66.0]",,,,,,,,0.16,,,,,,,,,,,,,f399204e-c8bf-4ba5-98b4-d94f8feb80c8,1646,,"[72.0, 66.0]",7580,42,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Pavard,Right Back,71,France,"['0eeb0acf-70f4-4b84-9442-ad7885cd6852', '5381580c-df9b-4f14-9199-82739f5ea94c', 'b3699930-f770-4a18-9b9a-afe79fc3b85c']",14,,,,,,,,,,,,,,,France,00:42:14.160,Carry,True
,,,,,,,"[57.0, 52.0]",,,,,,,,1.8,,,,,,,,,,,,,b77d1724-0af1-4624-bd8a-b44b17209475,1650,,"[58.0, 53.0]",7580,42,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Varane,Right Center Back,71,France,"['4d79f68a-2de5-49cf-8ede-475f6abb9568', '6ba54f5b-ae8f-4893-a180-1cf835b110e5', '9b278dcc-724e-41f7-b498-643dc149e69e']",15,,,,,,,,,,,,,,,France,00:42:15.960,Carry,True
,,,,,,,"[64.0, 49.0]",,,,,,,,0.36,,,,,,,,,,,,,1abcb1c1-da6d-436b-b8f0-38901dc74688,1655,,"[64.0, 47.0]",7580,42,,,,,,,,,,,,,,,,,,1,Regular Play,"N""Golo Kanté",Left Defensive Midfield,71,France,"['7d0b7335-449d-4dec-8a84-2d2935de867f', 'af71b91e-2a4a-4311-894c-cd85cbffb323', 'c427664b-048f-4c31-b5d5-c0f287517197', 'e3cf605b-bac5-4642-a0fd-ec9a03856e66']",18,,,,,,,,,,,,,,,France,00:42:18.360,Carry,True
,,,,,,,"[74.0, 56.0]",,,,,,,,3.12,,,,,,,,,,,,,1c1fde19-ed7d-45b2-8d95-917ded59ae84,1660,,"[68.0, 53.0]",7580,42,,,,,,,,,,,,,,,,,,1,From Free Kick,Paul Pogba,Right Defensive Midfield,72,France,"['4144ad38-a2a8-49d9-9e58-920382d361a8', '5e9ef649-5d0a-4340-a0f4-5f7dbdf78142']",42,,,,,,,,,,,,,,,France,00:42:42.840,Carry,
,,,,,,,"[100.0, 58.0]",,,,,,,,3.08,,,,,,,,,,,,,70a617fc-c3a5-4fb1-aba3-ced374146a94,1663,,"[88.0, 75.0]",7580,42,,,,,,,,,,,,,,,,,,1,From Free Kick,Kylian Mbappé Lottin,Right Wing,72,France,"['4ccb2477-9337-428a-88ec-953564158af7', '5fecf8dd-2645-41c5-af66-fba78c25cca1', '706962bc-7d2a-41ff-aa63-38e375237266']",47,,,,,,,,,,,,,,,France,00:42:47.080,Carry,True
,,,,,,,"[98.0, 51.0]",,,,,,,,1.28,,,,,,,,,,,,,cedb712c-31d3-416f-98af-81ad79dfabc9,1669,,"[96.0, 49.0]",7580,42,,,,,,,,,,,,,,,,,,1,From Free Kick,Olivier Giroud,Center Forward,72,France,"['b78f198a-bb8b-4faf-aa61-0bece27ba5a5', 'ba1f9335-5912-43ce-81d6-7e7e75a97eb1', 'f55f51ef-b67a-49ba-a7ce-b0d18982f215']",50,,,,,,,,,,,,,,,France,00:42:50.560,Carry,True
,,,,,,,"[26.0, 36.0]",,,,,,,,1.12,,,,,,,,,,,,,ed360804-07d2-4937-ab86-d8704826b45c,1673,,"[21.0, 31.0]",7580,42,,,,,,,,,,,,,,,,,,1,From Free Kick,Faustino Marcos Alberto Rojo,Left Center Back,72,France,"['1b8d9d28-fd11-414a-b58f-2c862359c622', '2046f547-1c58-476f-87e2-66aae850255a', '9548a626-6c54-4e6e-93f8-0ff49c68ca1f']",52,,,,,,,,,,,,,,,Argentina,00:42:52.160,Carry,True
,,,,,,,"[22.0, 67.0]",,,,,,,,3.88,,,,,,,,,,,,,4bd7f5b8-6deb-48c8-a18a-e77fe0567882,1677,,"[21.0, 57.0]",7580,42,,,,,,,,,,,,,,,,,,1,From Free Kick,Gabriel Iván Mercado,Right Back,72,France,"['18ccc323-924d-402e-871e-24d326bc47bf', '34b0f6d4-9ddd-457b-8022-556a4b835513', '4e990815-2ea9-47f6-8e08-2ecbe6d0d2f4']",54,,,,,,,,,,,,,,,Argentina,00:42:54.800,Carry,True
,,,,,,,"[38.0, 22.0]",,,,,,,,1.559,,,,,,,,,,,,,138beea8-5977-4ade-b53b-bb22b42de95a,1682,,"[36.0, 18.0]",7580,43,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,Left Center Back,72,France,"['54a9d801-e85f-4500-8969-79e037cbe58f', '572edb00-c067-4626-8fb3-330c72b32c59', 'f305eeae-aba4-422f-82ae-feaaf8682e30']",1,,,,,,,,,,,,,,,France,00:43:01.720,Carry,True
,,,,,,,"[54.0, 27.0]",,,,,,,,1.321,,,,,,,,,,,,,ca16dca0-c329-407c-a191-a71254f42fc3,1686,,"[54.0, 27.0]",7580,43,,,,,,,,,,,,,,,,,,1,From Free Kick,"N""Golo Kanté",Left Defensive Midfield,72,France,"['02c92d0d-f26b-4169-b503-b38316f1758a', '30b80748-4046-4dc3-aade-abcd024b29ef', 'dafdd847-a0d2-49d4-9c2b-b941685b8cd7']",4,,,,,,,,,,,,,,,France,00:43:04.279,Carry,True
,,,,,,,"[45.0, 8.0]",,,,,,,,1.44,,,,,,,,,,,,,e68fbb25-6d33-408f-be87-f6340b4825a7,1690,,"[47.0, 3.0]",7580,43,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Hernández Pi,Left Back,72,France,"['b361f69c-0d40-4988-abd4-da18defe73bc', 'b4a8573a-1a5a-4345-86c2-b35f9bfeface']",6,,,,,,,,,,,,,,,France,00:43:06.640,Carry,
,,,,,,,"[29.0, 18.0]",,,,,,,,1.32,,,,,,,,,,,,,2ba53a53-b454-4c00-88fb-53995422b4c6,1693,,"[31.0, 19.0]",7580,43,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,Left Center Back,72,France,"['17bfebab-48b8-4e95-bf5d-3e43659049eb', '2cd2c0cc-7c0d-479f-8b33-4f21873fad83']",9,,,,,,,,,,,,,,,France,00:43:09.040,Carry,
,,,,,,,"[50.0, 56.0]",,,,,,,,4.134,,,,,,,,,,,,,04ac8dec-0c98-4a3f-bbcb-3de374ea55d4,1696,,"[34.0, 56.0]",7580,43,,,,,,,,,,,,,,,,,,1,From Free Kick,Raphaël Varane,Right Center Back,72,France,"['27d6ff4b-6357-439e-9b6c-d94f7e7203e2', 'e0816fad-9574-4219-9704-1840511095bb']",12,,,,,,,,,,,,,,,France,00:43:12.386,Carry,
,,,,,,,"[53.0, 50.0]",,,,,,,,0.44,,,,,,,,,,,,,b15c9410-52f6-42bb-a1eb-f0715a0b5ff8,1700,,"[53.0, 51.0]",7580,43,,,,,,,,,,,,,,,,,,1,From Free Kick,Paul Pogba,Right Defensive Midfield,72,France,"['05c052cb-7133-4ade-81ac-a6eae9deaa90', '3b2fd89c-6aef-4b2b-8440-0e2cb00fffed', '8a3a728f-5c86-4d5d-81d4-bb02b0f5b0aa']",17,,,,,,,,,,,,,,,France,00:43:17.200,Carry,True
,,,,,,,"[47.0, 64.0]",,,,,,,,1.6,,,,,,,,,,,,,f75de049-76ca-47da-9ec1-3eb0340d1167,1703,,"[48.0, 57.0]",7580,43,,,,,,,,,,,,,,,,,,1,From Free Kick,Raphaël Varane,Right Center Back,72,France,"['b5b8070b-0e26-4713-979f-43dc493e8219', 'bcf7d966-e7e0-4628-a76f-f066a6110b32', 'f9ffb7ab-a120-4099-a4d4-836fe515a049']",18,,,,,,,,,,,,,,,France,00:43:18.200,Carry,True
,,,,,,,"[60.0, 22.0]",,,,,,,,0.201,,,,,,,,,,,,,6ee523b3-1334-448d-aaec-537b3555c814,1709,,"[59.0, 22.0]",7580,43,,,,,,,,,,,,,,,,,,1,From Free Kick,Éver Maximiliano David Banega,Left Center Midfield,72,France,"['bfedf032-961f-4355-a311-2464f6e8f301', 'e91fcf7a-539a-43a3-b808-bd66ad7aab21']",21,,,,,,,,,,,,,,,Argentina,00:43:21.599,Carry,
,,,,,,,"[75.0, 62.0]",,,,,,,,0.4,,,,,,,,,,,,,687b4e58-ad00-40f4-9060-12091e5cee86,1714,,"[75.0, 62.0]",7580,43,,,,,,,,,,,,,,,,,,1,From Free Kick,Kylian Mbappé Lottin,Right Wing,72,France,"['25e1663b-ba29-462a-9c18-ea0584cfa72f', '2bb5806d-8f0d-4821-809c-cf20a75bd73f']",24,,,,,,,,,,,,,,,France,00:43:24.080,Carry,
,,,,,,,"[38.0, 18.0]",,,,,,,,0.84,,,,,,,,,,,,,3fee00af-8020-4e05-913b-547193d873e1,1717,,"[38.0, 24.0]",7580,43,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,Center Defensive Midfield,73,Argentina,"['33bf2c96-9f48-4383-a216-c89dbe333a1a', '623062b5-c26a-442c-bd82-3cf427aab7a5', '666b844b-4cc6-4356-8097-80d9fb1971dc']",25,,,,,,,,,,,,,,,Argentina,00:43:25.480,Carry,True
,,,,,,,"[53.0, 10.0]",,,,,,,,3.16,,,,,,,,,,,,,867b3bd9-c795-49b8-bc5b-eddde0bc0dec,1721,,"[43.0, 15.0]",7580,43,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,Right Wing,73,Argentina,"['24e3bb4d-390d-4e87-b473-9f497015f82b', '4f553919-590d-4f14-8970-0c81af424942', 'be90dc93-3d0d-4487-9782-87dac01bfe0b']",27,,,,,,,,,,,,,,,Argentina,00:43:27.000,Carry,True
,,,,,,,"[53.0, 17.0]",,,,,,,,0.241,,,,,,,,,,,,,43710439-3ecb-4979-9b45-62b2151765f5,1726,,"[54.0, 16.0]",7580,43,,,,,,,,,,,,,,,,,,1,Regular Play,Éver Maximiliano David Banega,Left Center Midfield,73,Argentina,"['862cefc4-1c89-405b-af9e-b8faec7febe3', '9b094554-38d8-4ba9-9af3-0779b5da7e86', 'e560a16b-4a7a-4c68-86c6-3fb68bc9a7f4']",30,,,,,,,,,,,,,,,Argentina,00:43:30.919,Carry,True
,,,,,,,"[39.0, 16.0]",,,,,,,,1.44,,,,,,,,,,,,,b76d5e83-3af8-4a41-b026-ed850d9096b9,1729,,"[39.0, 13.0]",7580,43,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,Center Defensive Midfield,73,Argentina,"['22ae68a7-549f-4970-a8f9-a8cf96e1f306', 'ebaac17c-db8b-4aac-924a-b7c91ffa2524']",31,,,,,,,,,,,,,,,Argentina,00:43:31.880,Carry,
,,,,,,,"[36.0, 48.0]",,,,,,,,0.36,,,,,,,,,,,,,764f83d2-7f1b-4fd1-921f-f8a688925105,1732,,"[34.0, 40.0]",7580,43,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Hernán Otamendi,Right Center Back,73,Argentina,"['96a935e6-7550-4689-a155-8d16c1ff005f', 'fd3f4d86-492b-4b83-a0f4-317737eeae8d']",34,,,,,,,,,,,,,,,Argentina,00:43:34.440,Carry,
,,,,,,,"[67.0, 67.0]",,,,,,,,5.321,,,,,,,,,,,,,b665c098-7b07-48df-90ee-4f2b812f4aa6,1735,,"[38.0, 60.0]",7580,43,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Iván Mercado,Right Back,73,Argentina,"['43d4227c-2e01-427d-a2a2-b7c1c2ea67c2', 'ad0115a5-9218-4009-a731-0d1af7270d6e']",36,,,,,,,,,,,,,,,Argentina,00:43:36.839,Carry,
,,,,,,,"[70.0, 78.0]",,,,,,,,0.4,,,,,,,,,,,,,e2ad5bb2-72fd-4723-9fa5-84dee877d583,1738,,"[70.0, 78.0]",7580,43,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian David Pavón,Left Wing,73,Argentina,"['530d8247-a713-4efb-87dd-ee741be55e01', '7d48ff98-b530-4b2e-8b84-fb778356a18d', '91a63910-45da-489c-93c4-13b83ecd545d']",43,,,,,,,,,,,,,,,Argentina,00:43:43.040,Carry,True
,,,,,,,"[53.0, 51.0]",,,,,,,,1.6,,,,,,,,,,,,,f783045d-4a82-4f52-8aa1-e4097fe01141,1742,,"[52.0, 55.0]",7580,43,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Hernán Otamendi,Right Center Back,73,Argentina,"['e3b94400-00be-4cbf-8a63-3775668d78ae', 'e60c1eb9-efbc-4e02-95b6-d5e0940c2c6c']",44,,,,,,,,,,,,,,,Argentina,00:43:44.840,Carry,
,,,,,,,"[68.0, 22.0]",,,,,,,,5.72,,,,,,,,,,,,,3e45b946-c16a-4d28-b391-1d0478b3b15b,1745,,"[55.0, 24.0]",7580,43,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Alejandro Tagliafico,Left Back,73,Argentina,"['648a2f3f-3000-4e92-b374-6558432f53c5', 'bbb47fd4-2317-458a-ad30-fb3dbbb5c478']",48,,,,,,,,,,,,,,,Argentina,00:43:48.120,Carry,
,,,,,,,"[75.0, 17.0]",,,,,,,,1.4,,,,,,,,,,,,,2b75e4c8-cc0a-4f42-b2e3-c9f9efc33158,1750,,"[83.0, 4.0]",7580,43,,,,,,,,,,,,,,,,,,1,Regular Play,Éver Maximiliano David Banega,Left Center Midfield,73,Argentina,"['434cd14a-afca-42d4-a350-842d437cf1b9', '88f303c2-9efa-4a73-b440-cd59667c3280', 'c4657329-054f-4caa-a6ff-9df7cd61de7b']",55,,,,,,,,,,,,,,,Argentina,00:43:55.640,Carry,True
,,,,,,,"[55.0, 24.0]",,,,,,,,2.72,,,,,,,,,,,,,4b2dc26f-d78e-4dbe-a233-be7509134f65,1756,,"[52.0, 22.0]",7580,44,,,,,,,,,,,,,,,,,,1,Regular Play,Faustino Marcos Alberto Rojo,Left Center Back,73,Argentina,"['45650647-f45f-4423-b8e3-162836a46157', 'be80fadc-a279-499a-9fd2-9c7ecc43d5e5']",0,,,,,,,,,,,,,,,Argentina,00:44:00.000,Carry,
,,,,,,,"[68.0, 8.0]",,,,,,,,2.52,,,,,,,,,,,,,dd85c595-0f56-41fe-8e6c-b54a409848a0,1759,,"[61.0, 11.0]",7580,44,,,,,,,,,,,,,,,,,,1,Regular Play,Éver Maximiliano David Banega,Left Center Midfield,73,Argentina,"['212e3f45-f404-499c-8246-22853b1e4a94', '3f684b4d-e282-4c44-b643-c1595ad7018d', '5ffd0c76-78fe-4acd-83ac-7d4c6f727030']",3,,,,,,,,,,,,,,,Argentina,00:44:03.640,Carry,True
,,,,,,,"[64.0, 22.0]",,,,,,,,0.36,,,,,,,,,,,,,96d54759-54d7-434c-ade2-986424391c62,1763,,"[64.0, 20.0]",7580,44,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,Center Defensive Midfield,73,Argentina,"['634760d7-7b93-4b72-9753-619c3cced305', 'b8be4de8-aa6c-4c02-b710-4740b3ba2873']",7,,,,,,,,,,,,,,,Argentina,00:44:07.040,Carry,
,,,,,,,"[60.0, 11.0]",,,,,,,,1.88,,,,,,,,,,,,,97bf71c9-98d9-4ff3-b5f2-00fb74b32a8e,1767,,"[63.0, 7.0]",7580,44,,,,,,,,,,,,,,,,,,1,Regular Play,Éver Maximiliano David Banega,Left Center Midfield,73,Argentina,"['59353e3a-3b93-40cf-8eb4-5edf6bb80356', '893c853c-245f-459f-8345-b6c6d53c4ff2', 'e9229ec4-2d42-4355-9723-26f13be4b2bd']",8,,,,,,,,,,,,,,,Argentina,00:44:08.080,Carry,True
,,,,,,,"[82.0, 61.0]",,,,,,,,5.12,,,,,,,,,,,,,0f67d419-81fc-4b04-a279-061868ab3254,1771,,"[54.0, 45.0]",7580,44,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Hernán Otamendi,Right Center Back,73,Argentina,"['3668d8c4-10c7-4de3-a15c-d489bf7c3439', '93c2dbc7-a475-487c-9434-2c08bb604e42']",11,,,,,,,,,,,,,,,Argentina,00:44:11.720,Carry,
,,,,,,,"[95.0, 76.0]",,,,,,,,2.2,,,,,,,,,,,,,5ed74329-1414-41e9-9aec-7a7c50fa86fc,1774,,"[86.0, 78.0]",7580,44,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Iván Mercado,Right Back,73,Argentina,"['2babb56c-9a2d-4c08-af53-f323bd1f8211', '906af7b1-e1c6-492f-8dbc-9b454c7ee640']",18,,,,,,,,,,,,,,,Argentina,00:44:18.040,Carry,
,,,,,,,"[88.0, 64.0]",,,,,,,,1.64,,,,,,,,,,,,,d3a0e894-d7ca-43c3-a8ec-af9a46fd7a9e,1777,,"[90.0, 65.0]",7580,44,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,Center Forward,73,Argentina,"['6a82209c-dce7-4a10-ab42-1ecf9ede3c7b', '7e884b41-f3fe-4218-bf63-051394e134fe', '8237b7da-8f3b-4dee-b2d9-a2f170195e15']",21,,,,,,,,,,,,,,,Argentina,00:44:21.000,Carry,True
,,,,,,,"[78.0, 53.0]",,,,,,,,1.96,,,,,,,,,,,,,579d72e7-ef1c-4362-91d3-2400ff79c4d5,1782,,"[79.0, 51.0]",7580,44,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,Center Defensive Midfield,73,Argentina,"['3d7ed61e-dacd-40be-9004-732f2a01dcd2', 'c22322c9-14cc-4f4f-b2e8-b4a3c7139e01', 'faa0537f-21e7-4342-a94c-e0ba619d5ce9']",23,,,,,,,,,,,,,,,Argentina,00:44:23.560,Carry,True
,,,,,,,"[95.0, 69.0]",,,,,,,,2.16,,,,,,,,,,,,,5af27a2c-101b-4fe4-855b-e5b7c9451671,1785,,"[96.0, 74.0]",7580,44,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Nicolás Pérez,Right Center Midfield,73,Argentina,"['2a3bc4fe-25e4-40a3-9a5c-8a1d1a06d5d5', '4973bb15-ad6f-4d77-9d8e-bb2c8ca53f45', '5b336cb4-6c96-44a3-8841-81334090f3ff', 'c22322c9-14cc-4f4f-b2e8-b4a3c7139e01']",26,,,,,,,,,,,,,,,Argentina,00:44:26.640,Carry,True
